id;c_square;x;y;gsa;depth;strata
25590;1401:207:479:1;17.925;40.725;18;91.5;0_200
25601;1401:207:219:3;17.925;40.175;19;9.7;0_200
25602;1401:207:219:1;17.925;40.125;19;33.14;0_200
25603;1401:207:209:3;17.925;40.075;19;31.75;0_200
25604;1401:207:209:1;17.925;40.025;19;57.77;0_200
25605;1301:497:499:3;17.925;39.975;19;63.04;0_200
25606;1301:497:499:1;17.925;39.925;19;164.5;0_200
25607;1301:497:489:3;17.925;39.875;19;127.96;0_200
25608;1301:497:489:1;17.925;39.825;19;121.93;0_200
25609;1301:497:479:3;17.925;39.775;19;121.68;0_200
25610;1301:497:479:1;17.925;39.725;19;418.89001;200_800
25611;1301:497:469:3;17.925;39.675;19;720.40997;200_800
25767;1401:227:469:4;17.975;42.675;17;20.82;0_200
25768;1401:227:469:2;17.975;42.625;17;118.54;0_200
25769;1401:227:459:4;17.975;42.575;17;132.87;0_200
25770;1401:227:459:2;17.975;42.525;17;172.69;0_200
25771;1401:227:249:4;17.975;42.475;17;250.23;200_800
25772;1401:227:249:2;17.975;42.425;17;391.45001;200_800
25773;1401:227:239:4;17.975;42.375;17;740.59998;200_800
25800;1401:217:209:2;17.975;41.025;18;648.45001;200_800
25801;1401:207:499:4;17.975;40.975;18;169.55;0_200
25802;1401:207:499:2;17.975;40.925;18;131.39999;0_200
25803;1401:207:489:4;17.975;40.875;18;117.6;0_200
25804;1401:207:489:2;17.975;40.825;18;114.35;0_200
25805;1401:207:479:4;17.975;40.775;18;112.25;0_200
25806;1401:207:479:2;17.975;40.725;18;99.5;0_200
25807;1401:207:469:4;17.975;40.675;18;51.65;0_200
25818;1401:207:219:2;17.975;40.125;19;24.5;0_200
25819;1401:207:209:4;17.975;40.075;19;22.3;0_200
25820;1401:207:209:2;17.975;40.025;19;36.16;0_200
25821;1301:497:499:4;17.975;39.975;19;37.08;0_200
25822;1301:497:499:2;17.975;39.925;19;87.66;0_200
25823;1301:497:489:4;17.975;39.875;19;119.9;0_200
25824;1301:497:489:2;17.975;39.825;19;118.15;0_200
25825;1301:497:479:4;17.975;39.775;19;106.29;0_200
25826;1301:497:479:2;17.975;39.725;19;136.17999;0_200
25827;1301:497:469:4;17.975;39.675;19;709.71002;200_800
25983;1401:228:360:3;18.025;42.675;17;30.56;0_200
25984;1401:228:360:1;18.025;42.625;17;111.23;0_200
25985;1401:228:350:3;18.025;42.575;17;126.22;0_200
25986;1401:228:350:1;18.025;42.525;17;157.73;0_200
25987;1401:228:140:3;18.025;42.475;17;230.06;200_800
25988;1401:228:140:1;18.025;42.425;17;300.32999;200_800
25989;1401:228:130:3;18.025;42.375;17;732.70001;200_800
26016;1401:218:100:1;18.025;41.025;18;683.04999;200_800
26017;1401:208:390:3;18.025;40.975;18;218.25;200_800
26018;1401:208:390:1;18.025;40.925;18;141.8;0_200
26019;1401:208:380:3;18.025;40.875;18;116.15;0_200
26020;1401:208:380:1;18.025;40.825;18;118.45;0_200
26021;1401:208:370:3;18.025;40.775;18;116.9;0_200
26022;1401:208:370:1;18.025;40.725;18;109;0_200
26023;1401:208:360:3;18.025;40.675;18;61.5;0_200
26024;1401:208:360:1;18.025;40.625;18;3.82;0_200
26038;1301:498:390:1;18.025;39.925;19;34.93;0_200
26039;1301:498:380:3;18.025;39.875;19;106.4;0_200
26040;1301:498:380:1;18.025;39.825;19;87.64;0_200
26041;1301:498:370:3;18.025;39.775;19;67.96;0_200
26042;1301:498:370:1;18.025;39.725;19;214.53999;200_800
26043;1301:498:360:3;18.025;39.675;19;646;200_800
26200;1401:228:360:2;18.075;42.625;17;104.34;0_200
26201;1401:228:350:4;18.075;42.575;17;116.76;0_200
26202;1401:228:350:2;18.075;42.525;17;144.83;0_200
26203;1401:228:140:4;18.075;42.475;17;202.3;200_800
26204;1401:228:140:2;18.075;42.425;17;295.95001;200_800
26205;1401:228:130:4;18.075;42.375;17;653.15002;200_800
26232;1401:218:100:2;18.075;41.025;18;761.04999;200_800
26233;1401:208:390:4;18.075;40.975;18;355.29999;200_800
26234;1401:208:390:2;18.075;40.925;18;159.60001;0_200
26235;1401:208:380:4;18.075;40.875;18;125.25;0_200
26236;1401:208:380:2;18.075;40.825;18;119.05;0_200
26237;1401:208:370:4;18.075;40.775;18;117.4;0_200
26238;1401:208:370:2;18.075;40.725;18;113.75;0_200
26239;1401:208:360:4;18.075;40.675;18;58;0_200
26240;1401:208:360:2;18.075;40.625;18;21.73;0_200
26241;1401:208:350:4;18.075;40.575;18;15.7;0_200
26255;1301:498:380:4;18.075;39.875;19;38.11;0_200
26256;1301:498:380:2;18.075;39.825;19;46.12;0_200
26257;1301:498:370:4;18.075;39.775;19;44.19;0_200
26258;1301:498:370:2;18.075;39.725;19;117.2;0_200
26259;1301:498:360:4;18.075;39.675;19;404;200_800
26417;1401:228:351:3;18.125;42.575;17;112.52;0_200
26418;1401:228:351:1;18.125;42.525;17;130.94;0_200
26419;1401:228:141:3;18.125;42.475;17;184.42999;0_200
26420;1401:228:141:1;18.125;42.425;17;279.88;200_800
26421;1401:228:131:3;18.125;42.375;17;499.85999;200_800
26422;1401:228:131:1;18.125;42.325;18;766.04999;200_800
26449;1401:208:391:3;18.125;40.975;18;544.90002;200_800
26450;1401:208:391:1;18.125;40.925;18;274.60001;200_800
26451;1401:208:381:3;18.125;40.875;18;204.60001;200_800
26452;1401:208:381:1;18.125;40.825;18;128.25;0_200
26453;1401:208:371:3;18.125;40.775;18;121.55;0_200
26454;1401:208:371:1;18.125;40.725;18;122.4;0_200
26455;1401:208:361:3;18.125;40.675;18;73.25;0_200
26456;1401:208:361:1;18.125;40.625;18;43.15;0_200
26457;1401:208:351:3;18.125;40.575;18;26.49;0_200
26458;1401:208:351:1;18.125;40.525;18;16.08;0_200
26471;1301:498:381:3;18.125;39.875;19;5.51;0_200
26472;1301:498:381:1;18.125;39.825;19;17.1;0_200
26473;1301:498:371:3;18.125;39.775;19;41.57;0_200
26474;1301:498:371:1;18.125;39.725;19;85.9;0_200
26475;1301:498:361:3;18.125;39.675;19;139;0_200
26476;1301:498:361:1;18.125;39.625;19;355.5;200_800
26477;1301:498:351:3;18.125;39.575;19;680.29999;200_800
26633;1401:228:351:4;18.175;42.575;17;105.36;0_200
26634;1401:228:351:2;18.175;42.525;17;122.52;0_200
26635;1401:228:141:4;18.175;42.475;17;156.95;0_200
26636;1401:228:141:2;18.175;42.425;17;251.45;200_800
26637;1401:228:131:4;18.175;42.375;18;359.31;200_800
26638;1401:228:131:2;18.175;42.325;18;608;200_800
26665;1401:208:391:4;18.175;40.975;18;708.59998;200_800
26666;1401:208:391:2;18.175;40.925;18;574.90002;200_800
26667;1401:208:381:4;18.175;40.875;18;371.60001;200_800
26668;1401:208:381:2;18.175;40.825;18;286.20001;200_800
26669;1401:208:371:4;18.175;40.775;18;124.9;0_200
26670;1401:208:371:2;18.175;40.725;18;127.65;0_200
26671;1401:208:361:4;18.175;40.675;18;105.6;0_200
26672;1401:208:361:2;18.175;40.625;18;73.9;0_200
26673;1401:208:351:4;18.175;40.575;18;55.15;0_200
26674;1401:208:351:2;18.175;40.525;18;29;0_200
26688;1301:498:381:2;18.175;39.825;19;17.34;0_200
26689;1301:498:371:4;18.175;39.775;19;46.79;0_200
26690;1301:498:371:2;18.175;39.725;19;80;0_200
26691;1301:498:361:4;18.175;39.675;19;137.39999;0_200
26692;1301:498:361:2;18.175;39.625;19;284.39999;200_800
26693;1301:498:351:4;18.175;39.575;19;596.70001;200_800
26850;1401:228:352:1;18.225;42.525;17;113.84;0_200
26851;1401:228:142:3;18.225;42.475;17;132.92;0_200
26852;1401:228:142:1;18.225;42.425;17;225.03999;200_800
26853;1401:228:132:3;18.225;42.375;18;267.95001;200_800
26854;1401:228:132:1;18.225;42.325;18;476.13;200_800
26855;1401:228:122:3;18.225;42.275;18;738;200_800
26881;1401:208:392:3;18.225;40.975;18;789.5;200_800
26882;1401:208:392:1;18.225;40.925;18;683.34998;200_800
26883;1401:208:382:3;18.225;40.875;18;617.95001;200_800
26884;1401:208:382:1;18.225;40.825;18;429.45001;200_800
26885;1401:208:372:3;18.225;40.775;18;140.89999;0_200
26886;1401:208:372:1;18.225;40.725;18;125.85;0_200
26887;1401:208:362:3;18.225;40.675;18;120.8;0_200
26888;1401:208:362:1;18.225;40.625;18;91.4;0_200
26889;1401:208:352:3;18.225;40.575;18;82.65;0_200
26890;1401:208:352:1;18.225;40.525;18;47.03;0_200
26891;1401:208:142:3;18.225;40.475;18;16.5;0_200
26904;1301:498:382:1;18.225;39.825;19;15.18;0_200
26905;1301:498:372:3;18.225;39.775;19;48.88;0_200
26906;1301:498:372:1;18.225;39.725;19;103.8;0_200
26907;1301:498:362:3;18.225;39.675;19;132.33;0_200
26908;1301:498:362:1;18.225;39.625;19;317.89999;200_800
26909;1301:498:352:3;18.225;39.575;19;506.5;200_800
26910;1301:498:352:1;18.225;39.525;19;724.79999;200_800
27066;1401:228:352:2;18.275;42.525;17;57.57;0_200
27067;1401:228:142:4;18.275;42.475;17;122.89;0_200
27068;1401:228:142:2;18.275;42.425;17;151.78999;0_200
27069;1401:228:132:4;18.275;42.375;18;258.42001;200_800
27070;1401:228:132:2;18.275;42.325;18;306.22;200_800
27071;1401:228:122:4;18.275;42.275;18;553.42999;200_800
27072;1401:228:122:2;18.275;42.225;18;737.04999;200_800
27098;1401:208:392:2;18.275;40.925;18;774.45001;200_800
27099;1401:208:382:4;18.275;40.875;18;698;200_800
27100;1401:208:382:2;18.275;40.825;18;550.25;200_800
27101;1401:208:372:4;18.275;40.775;18;186.5;0_200
27102;1401:208:372:2;18.275;40.725;18;126.85;0_200
27103;1401:208:362:4;18.275;40.675;18;121.45;0_200
27104;1401:208:362:2;18.275;40.625;18;112.7;0_200
27105;1401:208:352:4;18.275;40.575;18;95.05;0_200
27106;1401:208:352:2;18.275;40.525;18;92.25;0_200
27107;1401:208:142:4;18.275;40.475;18;65.49;0_200
27108;1401:208:142:2;18.275;40.425;18;8.14;0_200
27120;1301:498:382:2;18.275;39.825;19;7.06;0_200
27121;1301:498:372:4;18.275;39.775;19;66.15;0_200
27122;1301:498:372:2;18.275;39.725;19;116.3;0_200
27123;1301:498:362:4;18.275;39.675;19;140;0_200
27124;1301:498:362:2;18.275;39.625;19;352.79999;200_800
27125;1301:498:352:4;18.275;39.575;19;685.5;200_800
27283;1401:228:143:3;18.325;42.475;17;118.43;0_200
27284;1401:228:143:1;18.325;42.425;17;144.77;0_200
27285;1401:228:133:3;18.325;42.375;18;208.17999;200_800
27286;1401:228:133:1;18.325;42.325;18;284.39001;200_800
27287;1401:228:123:3;18.325;42.275;18;308.70001;200_800
27288;1401:228:123:1;18.325;42.225;18;466.45001;200_800
27289;1401:228:113:3;18.325;42.175;18;710.20001;200_800
27290;1401:228:113:1;18.325;42.125;18;796.84998;200_800
27291;1401:228:103:3;18.325;42.075;18;778.20001;200_800
27315;1401:208:383:3;18.325;40.875;18;738.29999;200_800
27316;1401:208:383:1;18.325;40.825;18;663.84998;200_800
27317;1401:208:373:3;18.325;40.775;18;433.35001;200_800
27318;1401:208:373:1;18.325;40.725;18;151.3;0_200
27319;1401:208:363:3;18.325;40.675;18;121.85;0_200
27320;1401:208:363:1;18.325;40.625;18;115.4;0_200
27321;1401:208:353:3;18.325;40.575;18;107.3;0_200
27322;1401:208:353:1;18.325;40.525;18;99.82;0_200
27323;1401:208:143:3;18.325;40.475;18;93.05;0_200
27324;1401:208:143:1;18.325;40.425;18;71.5;0_200
27325;1401:208:133:3;18.325;40.375;18;6.68;0_200
27337;1301:498:373:3;18.325;39.775;19;67.8;0_200
27338;1301:498:373:1;18.325;39.725;19;122.67;0_200
27339;1301:498:363:3;18.325;39.675;19;145;0_200
27340;1301:498:363:1;18.325;39.625;19;297.89999;200_800
27341;1301:498:353:3;18.325;39.575;19;575;200_800
27499;1401:228:143:4;18.375;42.475;17;41.88;0_200
27500;1401:228:143:2;18.375;42.425;17;125.38;0_200
27501;1401:228:133:4;18.375;42.375;18;155.23;0_200
27502;1401:228:133:2;18.375;42.325;18;229.17;200_800
27503;1401:228:123:4;18.375;42.275;18;263.95001;200_800
27504;1401:228:123:2;18.375;42.225;18;280.84;200_800
27505;1401:228:113:4;18.375;42.175;18;393.60001;200_800
27506;1401:228:113:2;18.375;42.125;18;477.45001;200_800
27507;1401:228:103:4;18.375;42.075;18;459.20001;200_800
27509;1401:218:393:4;18.375;41.975;18;766.09998;200_800
27531;1401:208:383:4;18.375;40.875;18;775.5;200_800
27532;1401:208:383:2;18.375;40.825;18;692.59998;200_800
27533;1401:208:373:4;18.375;40.775;18;535.5;200_800
27534;1401:208:373:2;18.375;40.725;18;192.60001;0_200
27535;1401:208:363:4;18.375;40.675;18;124.55;0_200
27536;1401:208:363:2;18.375;40.625;18;114.45;0_200
27537;1401:208:353:4;18.375;40.575;18;110.85;0_200
27538;1401:208:353:2;18.375;40.525;18;103.65;0_200
27539;1401:208:143:4;18.375;40.475;18;100.01;0_200
27540;1401:208:143:2;18.375;40.425;18;96.16;0_200
27541;1401:208:133:4;18.375;40.375;18;81.04;0_200
27553;1301:498:373:4;18.375;39.775;19;99;0_200
27554;1301:498:373:2;18.375;39.725;19;139.10001;0_200
27555;1301:498:363:4;18.375;39.675;19;214.7;200_800
27556;1301:498:363:2;18.375;39.625;19;383.70001;200_800
27557;1301:498:353:4;18.375;39.575;19;577;200_800
27558;1301:498:353:2;18.375;39.525;19;679.59998;200_800
27716;1401:228:144:1;18.425;42.425;17;109.38;0_200
27717;1401:228:134:3;18.425;42.375;18;141.57001;0_200
27718;1401:228:134:1;18.425;42.325;18;159.14999;0_200
27719;1401:228:124:3;18.425;42.275;18;211.49001;200_800
27720;1401:228:124:1;18.425;42.225;18;260.26001;200_800
27721;1401:228:114:3;18.425;42.175;18;297.45001;200_800
27722;1401:228:114:1;18.425;42.125;18;346.69;200_800
27723;1401:228:104:3;18.425;42.075;18;356.10001;200_800
27724;1401:228:104:1;18.425;42.025;18;356.14999;200_800
27725;1401:218:394:3;18.425;41.975;18;363.60001;200_800
27726;1401:218:394:1;18.425;41.925;18;382.60001;200_800
27727;1401:218:384:3;18.425;41.875;18;710.20001;200_800
27728;1401:218:384:1;18.425;41.825;18;755.84998;200_800
27747;1401:208:384:3;18.425;40.875;18;794.79999;200_800
27748;1401:208:384:1;18.425;40.825;18;734;200_800
27749;1401:208:374:3;18.425;40.775;18;622.5;200_800
27750;1401:208:374:1;18.425;40.725;18;225.95;200_800
27751;1401:208:364:3;18.425;40.675;18;140.3;0_200
27752;1401:208:364:1;18.425;40.625;18;118.95;0_200
27753;1401:208:354:3;18.425;40.575;18;112.8;0_200
27754;1401:208:354:1;18.425;40.525;18;105.77;0_200
27755;1401:208:144:3;18.425;40.475;18;103.14;0_200
27756;1401:208:144:1;18.425;40.425;18;102;0_200
27757;1401:208:134:3;18.425;40.375;18;97.66;0_200
27758;1401:208:134:1;18.425;40.325;18;76.88;0_200
27765;1301:498:394:3;18.425;39.975;19;28.75;0_200
27766;1301:498:394:1;18.425;39.925;19;68;0_200
27767;1301:498:384:3;18.425;39.875;19;85.8;0_200
27768;1301:498:384:1;18.425;39.825;19;96;0_200
27769;1301:498:374:3;18.425;39.775;19;120.2;0_200
27770;1301:498:374:1;18.425;39.725;19;142.3;0_200
27771;1301:498:364:3;18.425;39.675;19;286.70001;200_800
27772;1301:498:364:1;18.425;39.625;19;522.79999;200_800
27773;1301:498:354:3;18.425;39.575;19;560.5;200_800
27774;1301:498:354:1;18.425;39.525;19;653.90002;200_800
27775;1301:498:144:3;18.425;39.475;19;727.40002;200_800
27932;1401:228:144:2;18.475;42.425;18;25.81;0_200
27933;1401:228:134:4;18.475;42.375;18;128.21001;0_200
27934;1401:228:134:2;18.475;42.325;18;119.57;0_200
27935;1401:228:124:4;18.475;42.275;18;190.60001;0_200
27936;1401:228:124:2;18.475;42.225;18;203.55;200_800
27937;1401:228:114:4;18.475;42.175;18;220.74001;200_800
27938;1401:228:114:2;18.475;42.125;18;179.67999;0_200
27939;1401:228:104:4;18.475;42.075;18;308.32999;200_800
27940;1401:228:104:2;18.475;42.025;18;281.32001;200_800
27941;1401:218:394:4;18.475;41.975;18;295.89999;200_800
27942;1401:218:394:2;18.475;41.925;18;336.67001;200_800
27943;1401:218:384:4;18.475;41.875;18;353.79999;200_800
27944;1401:218:384:2;18.475;41.825;18;373.10001;200_800
27945;1401:218:374:4;18.475;41.775;18;720.04999;200_800
27964;1401:208:384:2;18.475;40.825;18;747.84998;200_800
27965;1401:208:374:4;18.475;40.775;18;649.54999;200_800
27966;1401:208:374:2;18.475;40.725;18;414.29999;200_800
27967;1401:208:364:4;18.475;40.675;18;157.25;0_200
27968;1401:208:364:2;18.475;40.625;18;126.15;0_200
27969;1401:208:354:4;18.475;40.575;18;109.6;0_200
27970;1401:208:354:2;18.475;40.525;18;112.6;0_200
27971;1401:208:144:4;18.475;40.475;18;107.2;0_200
27972;1401:208:144:2;18.475;40.425;18;100.76;0_200
27973;1401:208:134:4;18.475;40.375;18;96.76;0_200
27974;1401:208:134:2;18.475;40.325;18;98.11;0_200
27975;1401:208:124:4;18.475;40.275;18;90.2;0_200
27976;1401:208:124:2;18.475;40.225;18;11.84;0_200
27980;1401:208:104:2;18.475;40.025;19;73;0_200
27981;1301:498:394:4;18.475;39.975;19;87.8;0_200
27982;1301:498:394:2;18.475;39.925;19;100.4;0_200
27983;1301:498:384:4;18.475;39.875;19;109;0_200
27984;1301:498:384:2;18.475;39.825;19;123.4;0_200
27985;1301:498:374:4;18.475;39.775;19;135.88;0_200
27986;1301:498:374:2;18.475;39.725;19;135.2;0_200
27987;1301:498:364:4;18.475;39.675;19;422.5;200_800
27988;1301:498:364:2;18.475;39.625;19;592.5;200_800
27989;1301:498:354:4;18.475;39.575;19;686.5;200_800
27990;1301:498:354:2;18.475;39.525;19;733.5;200_800
27991;1301:498:144:4;18.475;39.475;19;760.70001;200_800
28149;1401:228:235:3;18.525;42.375;18;113.2;0_200
28150;1401:228:235:1;18.525;42.325;18;128.03;0_200
28151;1401:228:225:3;18.525;42.275;18;156.55;0_200
28152;1401:228:225:1;18.525;42.225;18;182.39;0_200
28153;1401:228:215:3;18.525;42.175;18;189.91;0_200
28154;1401:228:215:1;18.525;42.125;18;191.48;0_200
28155;1401:228:205:3;18.525;42.075;18;206.45;200_800
28156;1401:228:205:1;18.525;42.025;18;246.52;200_800
28157;1401:218:495:3;18.525;41.975;18;246.3;200_800
28158;1401:218:495:1;18.525;41.925;18;279.88;200_800
28159;1401:218:485:3;18.525;41.875;18;305.37;200_800
28160;1401:218:485:1;18.525;41.825;18;338.45001;200_800
28161;1401:218:475:3;18.525;41.775;18;367.70001;200_800
28162;1401:218:475:1;18.525;41.725;18;724.65002;200_800
28180;1401:208:485:1;18.525;40.825;18;775.34998;200_800
28181;1401:208:475:3;18.525;40.775;18;703.29999;200_800
28182;1401:208:475:1;18.525;40.725;18;555.15002;200_800
28183;1401:208:465:3;18.525;40.675;18;370;200_800
28184;1401:208:465:1;18.525;40.625;18;149.25;0_200
28185;1401:208:455:3;18.525;40.575;18;122.4;0_200
28186;1401:208:455:1;18.525;40.525;18;117.3;0_200
28187;1401:208:245:3;18.525;40.475;18;122.18;0_200
28188;1401:208:245:1;18.525;40.425;18;118.77;0_200
28189;1401:208:235:3;18.525;40.375;18;111.14;0_200
28190;1401:208:235:1;18.525;40.325;18;97.03;0_200
28191;1401:208:225:3;18.525;40.275;18;100.6;0_200
28192;1401:208:225:1;18.525;40.225;18;92.8;0_200
28193;1401:208:215:3;18.525;40.175;18;68.2;0_200
28194;1401:208:215:1;18.525;40.125;18;47.16;0_200
28195;1401:208:205:3;18.525;40.075;18;91;0_200
28196;1401:208:205:1;18.525;40.025;19;98.6;0_200
28197;1301:498:495:3;18.525;39.975;19;104.4;0_200
28198;1301:498:495:1;18.525;39.925;19;108.4;0_200
28199;1301:498:485:3;18.525;39.875;19;116.89;0_200
28200;1301:498:485:1;18.525;39.825;19;126.46;0_200
28201;1301:498:475:3;18.525;39.775;19;130.39999;0_200
28202;1301:498:475:1;18.525;39.725;19;145.78;0_200
28203;1301:498:465:3;18.525;39.675;19;507.20001;200_800
28204;1301:498:465:1;18.525;39.625;19;669.5;200_800
28205;1301:498:455:3;18.525;39.575;19;765.20001;200_800
28365;1401:228:235:4;18.575;42.375;18;39.7;0_200
28366;1401:228:235:2;18.575;42.325;18;121.01;0_200
28367;1401:228:225:4;18.575;42.275;18;110.39;0_200
28368;1401:228:225:2;18.575;42.225;18;140.36;0_200
28369;1401:228:215:4;18.575;42.175;18;172.61;0_200
28370;1401:228:215:2;18.575;42.125;18;174.52;0_200
28371;1401:228:205:4;18.575;42.075;18;172.46001;0_200
28372;1401:228:205:2;18.575;42.025;18;199.03;0_200
28373;1401:218:495:4;18.575;41.975;18;216.81;200_800
28374;1401:218:495:2;18.575;41.925;18;220.22;200_800
28375;1401:218:485:4;18.575;41.875;18;252.21001;200_800
28376;1401:218:485:2;18.575;41.825;18;290.57999;200_800
28377;1401:218:475:4;18.575;41.775;18;326.45999;200_800
28378;1401:218:475:2;18.575;41.725;18;369.75;200_800
28379;1401:218:465:4;18.575;41.675;18;799;200_800
28396;1401:208:485:2;18.575;40.825;18;798.09998;200_800
28397;1401:208:475:4;18.575;40.775;18;741.25;200_800
28398;1401:208:475:2;18.575;40.725;18;678;200_800
28399;1401:208:465:4;18.575;40.675;18;542.25;200_800
28400;1401:208:465:2;18.575;40.625;18;392.35001;200_800
28401;1401:208:455:4;18.575;40.575;18;304.10001;200_800
28402;1401:208:455:2;18.575;40.525;18;122.52;0_200
28403;1401:208:245:4;18.575;40.475;18;116.8;0_200
28404;1401:208:245:2;18.575;40.425;18;124.4;0_200
28405;1401:208:235:4;18.575;40.375;18;136.60001;0_200
28406;1401:208:235:2;18.575;40.325;18;136.31;0_200
28407;1401:208:225:4;18.575;40.275;18;110.4;0_200
28408;1401:208:225:2;18.575;40.225;18;102;0_200
28409;1401:208:215:4;18.575;40.175;18;80.2;0_200
28410;1401:208:215:2;18.575;40.125;18;86.2;0_200
28411;1401:208:205:4;18.575;40.075;18;94.4;0_200
28412;1401:208:205:2;18.575;40.025;19;100.2;0_200
28413;1301:498:495:4;18.575;39.975;19;104.6;0_200
28414;1301:498:495:2;18.575;39.925;19;111.4;0_200
28415;1301:498:485:4;18.575;39.875;19;114.2;0_200
28416;1301:498:485:2;18.575;39.825;19;118.8;0_200
28417;1301:498:475:4;18.575;39.775;19;130;0_200
28418;1301:498:475:2;18.575;39.725;19;265.39999;200_800
28419;1301:498:465:4;18.575;39.675;19;581.09998;200_800
28420;1301:498:465:2;18.575;39.625;19;704.5;200_800
28580;1401:228:246:1;18.625;42.425;18;22.65;0_200
28582;1401:228:236:1;18.625;42.325;18;101.16;0_200
28583;1401:228:226:3;18.625;42.275;18;121.25;0_200
28584;1401:228:226:1;18.625;42.225;18;118.6;0_200
28585;1401:228:216:3;18.625;42.175;18;124.49;0_200
28586;1401:228:216:1;18.625;42.125;18;158.98;0_200
28587;1401:228:206:3;18.625;42.075;18;158.7;0_200
28588;1401:228:206:1;18.625;42.025;18;168.72;0_200
28589;1401:218:496:3;18.625;41.975;18;188.81;0_200
28590;1401:218:496:1;18.625;41.925;18;181.19;0_200
28591;1401:218:486:3;18.625;41.875;18;167.92999;0_200
28592;1401:218:486:1;18.625;41.825;18;204.74001;200_800
28593;1401:218:476:3;18.625;41.775;18;239.48;200_800
28594;1401:218:476:1;18.625;41.725;18;326.85001;200_800
28595;1401:218:466:3;18.625;41.675;18;406.29999;200_800
28597;1401:218:456:3;18.625;41.575;18;767.65002;200_800
28613;1401:208:476:3;18.625;40.775;18;778.20001;200_800
28614;1401:208:476:1;18.625;40.725;18;734.54999;200_800
28615;1401:208:466:3;18.625;40.675;18;691;200_800
28616;1401:208:466:1;18.625;40.625;18;626.90002;200_800
